audio_array|sr|text|duration|count_words|median_pitch|db_voice_volume|db_noise_level
[0.         0.         0.         ... 0.00021362 0.00064087 0.0005188 ]|16000|поставь анастасию вишневскую|5.5259375|3|172.31064747912106|-23.459883|-46.22100504213794
"[-0.0038147  -0.00192261 -0.00082397 ...  0.00576782  0.00415039
  0.00137329]"|16000|скачай шоу супергерл первый сезон|6.0|5|193.70792419753|-16.09579|-42.42179650933157
"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 3.96728516e-04
 1.83105469e-04 6.10351562e-05]"|16000|лодейным полем|3.98|2|208.71008240445315|-22.676208|-41.22577368415546
"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -9.15527344e-05
 -6.10351562e-05 -6.10351562e-05]"|16000|ты можешь включить на смотрешке телеканал малыш тв|2.495|8|225.7842975372381|-9.371733|-51.414730216258256
"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -6.10351562e-05
 -1.52587891e-04  9.15527344e-05]"|16000|можешь выключить шепчущие во тьме|3.7844375|5|201.4614882622744|-20.897581|-32.872197212589406
"[-4.57763672e-04 -6.10351562e-04 -9.15527344e-05 ... -4.83459473e-01
 -5.74737549e-01 -4.94995117e-01]"|16000|аллочке суриковой|3.38|2|175.7518826274347|-3.552257|-43.60437182426479
[0.00418091 0.0032959  0.00286865 ... 0.00094604 0.00097656 0.00109863]|16000|покажи сайбериан дискотиви|3.85|3|199.04694237471372|-13.55145|-57.161903217178256
"[ 0.          0.          0.         ... -0.00030518 -0.00054932
 -0.00027466]"|16000|джой покажи канал телевидения белрос|4.28|5|180.91868186609716|-16.281338|-43.22806099368379
"[ 0.          0.          0.         ... -0.00018311 -0.00018311
 -0.00015259]"|16000|астон вилла против тоттенхэма|3.08|4|185.97372404868906|-16.803118|-41.284455496724306
"[-3.05175781e-05  0.00000000e+00  0.00000000e+00 ... -7.01904297e-04
 -1.03759766e-03 -1.00708008e-03]"|16000|посмотреть игру арсенал против ньюкасл|4.7596875|5|212.56732731836135|-18.985685|-47.63627858538827
"[ 0.          0.          0.         ...  0.         -0.00012207
 -0.00021362]"|16000|у тебя в списке есть сериал восьмое чувство второй сезон|3.48|10|203.4674984241542|-11.485482|-33.41703699125215
"[-0.00256348 -0.00247192 -0.00256348 ...  0.00262451  0.00027466
  0.0005188 ]"|16000|джей фла мьюзик первая серия|3.784|5|199.58535422747343|-12.886937|-55.9623990392854
"[-0.00219727 -0.00149536 -0.00302124 ...  0.00466919  0.00439453
  0.00369263]"|16000|тридцать девять шестьдесят восемь шестьдесят один двести восемнадцать|7.88|8|178.79815998395577|-17.783573|-38.81855954387113
"[-0.00219727  0.00289917 -0.0050354  ...  0.0039978   0.00244141
  0.00323486]"|16000|у тебя есть фильм лига справедливости|5.32|6|194.5816671247204|-17.939722|-38.92902904871756
"[-0.00015259 -0.00036621 -0.0005188  ... -0.00177002 -0.00152588
 -0.0015564 ]"|16000|найди рифата зарипова|3.08|3|194.1538198640788|-15.413364|-35.29087992199862
"[-3.05175781e-05  0.00000000e+00  0.00000000e+00 ... -5.03540039e-03
 -6.10351562e-03 -4.42504883e-03]"|16000|салют фильмы с юрием борисовым две тысячи восемнадцатый год|4.44|9|219.14499510693395|-8.712372|-45.588347031227855
"[6.10351562e-05 3.05175781e-05 0.00000000e+00 ... 1.04980469e-02
 9.64355469e-03 1.00097656e-02]"|16000|замок крови установи|3.064625|3|192.63200441109592|-19.354456|-52.810639724615164
"[ 0.          0.          0.         ... -0.00109863 -0.0012207
 -0.00106812]"|16000|бронь автомагдвадцатьчетыре|3.36|2|187.42203008120143|-20.701616|-39.69491702997182
"[ 0.          0.          0.         ... -0.00045776 -0.00064087
 -0.00021362]"|16000|сбер комиссия за перевод денег с карты на карту|5.08|9|218.54987885355408|-18.278019|-36.860686482767086
"[-0.00198364 -0.00180054 -0.00170898 ...  0.00863647  0.003479
 -0.00042725]"|16000|на ютубе эм тэ вэ|2.948|5|204.5947225970508|-16.160896|-57.933756545243995
[0.         0.         0.         ... 0.00344849 0.00393677 0.00439453]|16000|двадцать пять грамм и пол литра|4.5971875|6|166.58268008729323|-18.469938|-41.72476900666543
[0.         0.         0.         ... 0.00390625 0.00375366 0.00320435]|16000|тата симонян шаба даба даш|3.9005625|5|188.42018192406323|-14.889206|-48.7207008463212
[0.         0.         0.         ... 0.00506592 0.00543213 0.0062561 ]|16000|фильм про людей которые увидев нечто кончают жизнь самоубийством|8.9393125|9|146.6656946508984|-12.639884|-56.82082642188621
"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -1.52587891e-04
 -6.10351562e-05  9.15527344e-05]"|16000|элита эпизод тридцать девять|3.32|4|194.14595014183246|-23.63193|-49.878505776429655
"[ 0.          0.          0.         ... -0.00561523 -0.00558472
 -0.00411987]"|16000|карточный домик тринадцатый сезон|2.36|4|243.11822417374685|-12.019739|-55.463069423736705
[0.         0.         0.         ... 0.00085449 0.00115967 0.00097656]|16000|у тебя найдется обход мика|3.28|5|181.60760470523343|-19.15295|-32.18825694601465
"[ 0.          0.          0.         ... -0.01141357 -0.0098877
 -0.00775146]"|16000|салют смотреть канал телевидения детский мир|3.96|6|181.38222554628402|-13.847043|-50.53990188578855
"[ 3.05175781e-05  3.05175781e-05  3.05175781e-05 ... -1.83105469e-04
  5.49316406e-04  6.10351562e-04]"|16000|хочу посмотреть фильм каникулы строгого режима|3.1343125|6|211.37706620876537|-11.810139|-49.269815484046326
"[ 0.00000000e+00  0.00000000e+00 -3.05175781e-05 ... -6.10351562e-05
  2.44140625e-04  2.74658203e-04]"|16000|покажи комедию|3.542|2|188.20638485293978|-20.512096|-48.768559607893266
[0.         0.         0.         ... 0.00039673 0.0005188  0.00048828]|16000|поставь дорога к тебе|3.82|4|187.29041484510114|-20.611877|-38.63911037109689
"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  3.05175781e-05
 -6.10351562e-05  0.00000000e+00]"|16000|инн|2.86|1|179.24412711470472|-23.646574|-40.96301132524414
"[ 0.0057373   0.00448608  0.00314331 ... -0.00082397 -0.00039673
 -0.00085449]"|16000|врубай лдпр тв на смотрешке|4.0|5|203.32886314782155|-18.900719|-44.763974966283136
"[ 0.          0.          0.         ... -0.0017395  -0.00247192
 -0.00213623]"|16000|открой мне мультик школа|3.6263125|4|206.01217051091584|-20.611614|-47.81504129330133
"[-0.00283813 -0.00311279 -0.00894165 ... -0.00820923 -0.00534058
  0.00375366]"|16000|найди американский оборотень в париже|4.56|5|213.79605536799448|-17.603487|-30.31510922303569
"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -1.22070312e-04
 -1.22070312e-04 -9.15527344e-05]"|16000|малыш на смотрешке|1.62|3|189.72757677449476|-18.361092|-56.2376862566273
[0.         0.         0.         ... 0.00552368 0.0032959  0.00439453]|16000|павел станиславович|1.834|2|202.64946541563697|-18.48918|-38.82538698183078
"[ 0.00000000e+00  0.00000000e+00 -3.05175781e-05 ...  1.25122070e-03
  4.24194336e-03  2.62451172e-03]"|16000|у тебя в каталоге есть фильм однажды в сказке|3.18|9|212.6818223803192|-14.333984|-30.54248518894884
"[ 0.          0.          0.         ... -0.00234985 -0.00180054
 -0.00143433]"|16000|закажи мне колбасу черкашина из ленты|6.62|6|189.10671321482698|-15.702379|-36.95068268317544
"[-6.10351562e-05 -6.10351562e-05 -3.05175781e-05 ... -4.88281250e-04
  8.54492188e-04 -3.35693359e-04]"|16000|вячеслав белоглазов|3.62|2|178.28562126303717|-16.027742|-39.977472509688816
"[-3.05175781e-05  0.00000000e+00 -3.05175781e-05 ...  1.37329102e-03
  6.40869141e-04 -4.88281250e-04]"|16000|караоке|1.38|1|180.2466325246172|-13.735105|-37.06013862374693
[0.         0.         0.         ... 0.00018311 0.00033569 0.        ]|16000|цена доллара в сбербанке|2.68|4|188.9730125859091|-24.986805|-36.594420499728166
[0.         0.         0.         ... 0.00036621 0.00042725 0.00033569]|16000|закажи мне фарш на дом|3.96|5|187.45802843687295|-23.934992|-32.086374742063875
[0.         0.         0.         ... 0.00222778 0.00183105 0.0022583 ]|16000|ты найдешь у себя игру между борнмут и юнайтед|4.3649375|9|197.76081026581988|-14.839728|-51.132485694450956
[0.         0.         0.         ... 0.00195312 0.00143433 0.00149536]|16000|евдокия александровна акзигитова|4.36|3|198.23967788468303|-16.834143|-36.50975936208732
[0.         0.         0.         ... 0.00924683 0.00918579 0.00949097]|16000|валентиной яковлевной|2.298375|2|217.23628615967462|-13.892863|-60.832563163728764
"[-1.83105469e-04 -1.52587891e-04  3.05175781e-05 ... -9.15527344e-05
 -1.83105469e-04  2.44140625e-04]"|16000|ирине красновой|2.12|2|198.89865850985598|-16.76883|-36.85340949340123
[0.         0.         0.         ... 0.00097656 0.00100708 0.00125122]|16000|салют какой баланс по карте шестьдесят восемь двадцать один|5.1311875|9|209.6289683513773|-15.436005|-44.203825401188475
"[ 0.00161743  0.0128479  -0.00375366 ...  0.00088501  0.00039673
  0.00091553]"|16000|поставь третий эпизод люди икс|2.2|5|203.8436936521178|-12.224329|-33.189480011792384
[0.00018311 0.00015259 0.         ... 0.00344849 0.00482178 0.00424194]|16000|лэнд поехали|3.34|2|195.7875069278028|-23.651587|-42.158862345560436
"[ 0.00057983  0.00048828  0.00067139 ... -0.00018311 -0.00021362
 -0.00042725]"|16000|у тебя будет лайф уив бразерс|2.442|6|162.61968355220478|-17.685919|-59.312442403754716
[0.         0.         0.         ... 0.00689697 0.00653076 0.00634766]|16000|татьяной григорьевой|4.806125|2|179.90543074588368|-18.926874|-46.8250988338699
"[ 0.00271606  0.00228882  0.00228882 ... -0.00372314 -0.01531982
 -0.01538086]"|16000|подключи сэма смита ворлд вево на ютюбе|4.048|7|195.71037268379405|-14.442606|-56.15234656729377
[0.00012207 0.00015259 0.00027466 ... 0.00143433 0.00137329 0.00143433]|16000|непутевая невестка загрузи|3.46|3|209.4582950281668|-16.052101|-38.923607614477525
[0.         0.         0.         ... 0.0012207  0.00161743 0.00204468]|16000|последний сезон сериал мастер и маргарита|3.1343125|6|220.1828890397249|-10.515656|-43.34430578130048
"[ 0.00308228  0.00360107  0.00308228 ... -0.00021362 -0.00012207
 -0.00018311]"|16000|у тебя в загашнике есть сериал формула жизни|3.542|8|210.43855993212017|-12.433349|-62.385280983844886
"[ 0.00915527  0.01113892  0.01217651 ... -0.01818848 -0.01931763
 -0.0145874 ]"|16000|у тебя найдется прощай африка|3.36|5|215.3558728381172|-18.92993|-41.37859729814149
"[ 0.          0.          0.         ... -0.00228882 -0.00167847
 -0.00146484]"|16000|набери киноработу сезоны дикой природы флорида влажные и засушливые земли|7.2|10|193.93467565899797|-20.839376|-35.07091403231289
[0.         0.         0.         ... 0.00033569 0.00039673 0.00033569]|16000|хочу посмотреть сериальчик мой безумный дневник четвертый сезон|4.38|8|189.63810307833492|-10.952087|-45.87558715648618
"[-0.00085449 -0.00134277 -0.00198364 ... -0.0015564  -0.00222778
 -0.00134277]"|16000|эпизод двадцать шесть сезона восемь кровь с|4.1813125|7|189.33600297460447|-24.95109|-35.138036852011105
"[-1.83105469e-04  3.05175781e-05  6.40869141e-04 ...  5.49316406e-04
  5.46264648e-03  1.89208984e-03]"|16000|у тебя есть дикие истории|2.18|5|212.9307315015639|-13.323278|-38.37389427615021
[0.         0.         0.         ... 0.00106812 0.00106812 0.00115967]|16000|можешь поискать трансляцию ливерпуля и лестера|4.2720625|6|220.918385526976|-17.276693|-44.565431617261126
"[ 3.05175781e-05  0.00000000e+00 -3.05175781e-05 ... -2.74658203e-04
 -4.27246094e-04 -1.22070312e-04]"|16000|дай мне посмотреть праздник|3.22|4|203.73499415287327|-20.167515|-37.2876219296721
[0.00027466 0.00042725 0.00048828 ... 0.012146   0.01229858 0.01370239]|16000|вне игры тринадцатая часть|3.278|4|189.01566608779544|-13.642202|-60.53503602515689
"[ 0.          0.          0.         ... -0.00177002 -0.00177002
 -0.00158691]"|16000|агат|1.32|1|162.69517405075712|-21.994999|-46.31324112268274
"[ 0.          0.          0.         ... -0.00689697 -0.00827026
 -0.01208496]"|16000|какой сегодня курс бальбоа к казахскому тенге|4.620375|7|218.93806137857166|-14.005231|-40.12180016308283
[0.         0.         0.         ... 0.00186157 0.00180054 0.00192261]|16000|афина разве не ясно|2.3448125|4|190.31538570212115|-15.993806|-46.0559385331105
